time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,tau_blood_flow_s,alpha_skin,d_alpha_skin_dt_1_s,C_core_J_K,C_skin_J_K,q_cs_W_m2,q_res_lat_W_m2,q_res_sens_W_m2,q_res_total_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,h_in_W_m2K,h_nat_W_m2K,h_forced_W_m2K,h_out_W_m2K,wind_speed_m_s,metabolic_rate_W_m2,c_eff_pcm_J_kgK,pcm_phase_fraction,pcm_latent_released_J,dm_core_to_skin_kg_s,enthalpy_mass_transfer_W,energy_balance_residual_J
50,37.0340475454,36.9110524957,21.514177511,19.9760316028,13.8434755218,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,1.55058629094,9.4116,9.6348,19.0464,60.3451008047,181.376742932,992.381900111,1064.91692356,4,6.44703797529,20.9578147716,20.9578147716,3,93,21829.7605674,0.550204291755,30702.769807,-0,-0,-1.00127984228
55,37.0374021961,36.8952757202,20.8275966736,19.2707810577,13.2393037549,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,1.79177426914,9.4116,9.6348,19.0464,62.9741887705,183.578257597,976.025139779,1052.96760689,4,6.42887599552,20.9578147716,20.9578147716,3,93,19184.8454934,0.655239837056,36564.0148341,-0,-0,-1.11102424112
60,37.0407454721,36.8788645711,20.1175282604,18.4668025693,12.5763920063,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,2.0408163306,9.4116,9.6348,19.0464,65.6928454828,194.652046818,953.197451386,1039.85653015,4,6.408769502,20.9578147716,20.9578147716,3,93,15993.3527444,0.754426716006,42098.8897122,-0,-0,-1.37463507915
65,37.0440769981,36.8617755085,19.3464459746,17.5722517884,11.8307683769,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,2.29825664977,9.4116,9.6348,19.0464,68.6479774238,209.211337568,929.097776213,1025.1095768,4,6.38592581203,20.9578147716,20.9578147716,3,93,14115.6803729,0.846272899992,47224.1355288,-0,-0,-1.79221293272
70,37.0473963661,36.8439444623,18.5075939452,16.5885908094,11.0134521582,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,2.56489780482,9.4116,9.6348,19.0464,71.8658118252,226.287074971,902.17955041,1008.94468654,4,6.36060074162,20.9578147716,20.9578147716,3,93,11182.0014528,0.930557566244,51927.4298232,-0,-0,-1.56283484225
75,37.0507031254,36.8252765388,17.510153351,15.0859305078,9.98470929209,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,2.84193043567,9.4116,9.6348,19.0464,75.7019237329,285.862115618,825.489328766,988.598197431,4,6.32828820484,20.9578147716,20.9578147716,3,93,4297.80846355,0.993587402303,55444.6516561,-0,-0,-1.8854453103
80,37.0539967094,36.8054015461,15.9170251402,12.47790353,8.14958142395,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,3.13401436469,9.4116,9.6348,19.0464,81.8679882189,405.538039589,700.417323401,952.3030158,4,6.26938710171,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89361229874
85,37.0572762431,36.7837721776,14.0152772867,10.4154208651,6.18790492756,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,3.44803840359,9.4116,9.6348,19.0464,89.2367523101,424.491739885,684.104677309,913.504953838,4,6.20453191527,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89367994681
90,37.0605406629,36.7602839174,12.1166161722,8.52220837537,4.40049035752,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,3.78530676441,9.4116,9.6348,19.0464,96.5861329496,423.849243093,666.984256522,878.153446407,4,6.14361367868,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89369702197
95,37.0637889017,36.7349858033,10.2817058965,6.73962896028,2.73884962012,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,4.14518778082,9.4116,9.6348,19.0464,103.678561018,417.678436406,647.413729458,845.28949539,4,6.08530939777,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89368311057
100,37.0670199341,36.7079618642,8.52766475829,5.05251030478,1.17488538018,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,4.52660918154,9.4116,9.6348,19.0464,110.44727396,409.786999143,627.484647471,814.357391345,4,6.02885802632,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89367337673
105,37.0702327878,36.679305119,6.8579112566,3.45276975654,-0.304775942117,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,4.9283860267,9.4116,9.6348,19.0464,116.879238193,401.531136423,608.053198523,785.092631447,4,5.97394914834,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89366993538
110,37.0734265457,36.6491087532,5.2709720882,1.93476094258,-1.70758887274,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,5.3493319779,9.4116,9.6348,19.0464,122.980593269,393.402932778,589.411981373,757.347779988,4,5.92045569298,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89367214381
115,37.076600345,36.6174630018,3.76368406135,0.493871157051,-3.03865475594,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,5.78829857169,9.4116,9.6348,19.0464,128.764090372,385.57331357,571.640068417,731.021942518,4,5.86832150628,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89366820164
120,37.0797533751,36.5844541366,2.33238393895,-0.873998090842,-4.3020748966,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,6.24418797018,9.4116,9.6348,19.0464,134.244424982,378.093603513,554.737915035,706.034003379,4,5.81751752917,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89367049426
125,37.082884875,36.5501642318,0.973347257243,-2.17263164198,-5.50146388929,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,6.71595587658,9.4116,9.6348,19.0464,139.436516096,370.97092222,538.677971648,682.312473076,4,5.76802486355,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89367109633
130,37.085994131,36.5146712154,-0.31705344546,-3.40558209154,-6.64014796412,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,7.20261086485,9.4116,9.6348,19.0464,144.354886279,364.196441503,523.423607426,659.791565387,4,5.7198282185,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89366549195
135,37.0890804743,36.4780490191,-1.54229542078,-4.57620616361,-7.72124476499,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,7.70321245205,9.4116,9.6348,19.0464,149.013453713,357.755948866,508.93613396,638.409619513,4,5.67291337185,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89366303227
140,37.0921432783,36.4403677597,-2.7056916675,-5.68768384792,-8.74769826174,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,8.21686878604,9.4116,9.6348,19.0464,153.42547787,351.633760004,495.17735806,618.108409583,4,5.62726618875,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89366177545
145,37.0951819572,36.4016939252,-3.81039109486,-6.74303088061,-9.72229680204,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,8.74273427014,9.4116,9.6348,19.0464,157.603560886,345.814171267,482.110483295,598.832787622,4,5.58287223311,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89366098295
150,37.0981959629,36.3620905571,-4.8593838396,-7.74510840958,-10.6476844645,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,9.28000724053,9.4116,9.6348,19.0464,161.559669105,340.281972414,469.700383089,580.53045901,4,5.53971661512,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89366038452
155,37.1011847839,36.321617425,-5.85550821895,-8.69663136278,-11.526369699,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,9.82792773678,9.4116,9.6348,19.0464,165.305161025,335.022613492,457.913644783,563.151811595,4,5.49778393027,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.8936598748
160,37.1041479429,36.2803311936,-6.80145804464,-9.60017608774,-12.3607327259,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,10.3857753767,9.4116,9.6348,19.0464,168.850816611,330.022243232,446.718530702,546.649769348,4,5.45705823584,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365941109
165,37.1070849951,36.2382855809,-7.69978983239,-10.4581874883,-13.1530322572,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,10.9528673357,9.4116,9.6348,19.0464,172.206866173,325.267700461,436.084910919,530.979659438,4,5.41752304388,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365897651
170,37.1099955267,36.1955315088,-8.55292974449,-11.2729857546,-13.9054117618,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,11.5285564284,9.4116,9.6348,19.0464,175.383018168,320.746489047,425.984188079,516.099088307,4,5.37916132293,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365856824
175,37.1128791531,36.152117246,-9.36318021606,-12.0467727341,-14.6199053697,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,12.1122292872,9.4116,9.6348,19.0464,178.38848573,316.446747794,416.389221788,501.96782491,4,5.34195550506,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365818372
180,37.1157355173,36.1080885435,-10.1327262575,-12.7816379717,-15.2984434581,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,12.7033046339,9.4116,9.6348,19.0464,181.2320119,312.357219478,407.274255262,488.547690222,4,5.30588749729,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365781873
185,37.1185642887,36.0634887635,-10.8636414409,-13.479564439,-15.9428579474,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,13.3012316387,9.4116,9.6348,19.0464,183.921893597,308.467220583,398.61484511,475.802452498,4,5.27093869672,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365747324
190,37.1213651615,36.018359001,-11.5578935829,-14.142433971,-16.5548873246,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,13.9054883643,9.4116,9.6348,19.0464,186.466004364,304.766612236,390.38779448,463.69772792,4,5.23709000912,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.8936571443
195,37.1241378535,35.9727382003,-12.2173501385,-14.7720324249,-17.1361814095,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,14.5155802877,9.4116,9.6348,19.0464,188.871815968,301.245772504,382.571089528,452.200886332,4,5.20432187085,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365683118
200,37.1268821049,35.9266632646,-12.8437833202,-15.3700545761,-17.6883058777,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,15.1310388988,9.4116,9.6348,19.0464,191.146418891,297.895570053,375.143839093,441.280961784,4,5.17261427381,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365653635
205,37.1295976771,35.8801691602,-13.438874956,-15.9381087634,-18.2127465524,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,15.7514203694,9.4116,9.6348,19.0464,193.296541781,294.707339138,368.08621744,430.908567646,4,5.14194679331,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.8936562551
210,37.1322843513,35.8332890161,-14.0042210995,-16.4777212987,-18.7109134776,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,16.3763042913,9.4116,9.6348,19.0464,195.328569906,291.672855859,361.379409918,421.055816049,4,5.11229861853,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365598818
215,37.134941928,35.7860542175,-14.541336405,-16.9903406502,-19.1841447835,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,17.0052924775,9.4116,9.6348,19.0464,197.24856267,288.784315622,355.005561391,411.696241439,4,5.08364858544,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365573507
220,37.1375702255,35.7384944951,-15.0516582796,-17.4773414136,-19.6337103546,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,17.6380078254,9.4116,9.6348,19.0464,199.062270241,286.034311757,348.947727295,402.804728025,4,5.05597521177,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365549327
225,37.1401690792,35.6906380098,-15.5365508232,-17.9400280797,-20.0608153104,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,18.2740932379,9.4116,9.6348,19.0464,200.775149317,283.415815218,343.189827191,394.357440937,4,5.02925673385,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365526737
230,37.1427383405,35.6425114331,-15.9973085679,-18.3796386106,-20.4666033093,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,18.9132105994,9.4116,9.6348,19.0464,202.392378102,280.922155325,337.716600692,386.331760884,4,5.0034711449,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365504874
235,37.1452778764,35.594140023,-16.435160026,-18.7973478327,-20.8521596836,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,19.5550398036,9.4116,9.6348,19.0464,203.918870509,278.547001485,332.513565632,378.706222155,4,4.9785962346,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365484304
240,37.147787568,35.5455476968,-16.8512710581,-19.1942706576,-21.2185144139,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,20.1992778323,9.4116,9.6348,19.0464,205.359289644,276.284345844,327.566978373,371.460453775,4,4.95460962944,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365464845
245,37.1502673102,35.4967570992,-17.2467480681,-19.5714651378,-21.5666449532,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,20.8456378795,9.4116,9.6348,19.0464,206.718060598,274.128486825,322.863796135,364.575123671,4,4.93148883373,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365446486
250,37.152717011,35.447789668,-17.6226410366,-19.9299353669,-21.8974789058,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,21.4938485211,9.4116,9.6348,19.0464,207.999382589,272.074013511,318.391641246,358.031885674,4,4.9092112707,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365428721
255,37.1551365904,35.3986656953,-17.9799463983,-20.2706342321,-22.2118965697,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,22.1436529274,9.4116,9.6348,19.0464,209.207240482,270.115790814,314.13876722,351.813329235,4,4.88775432368,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365412242
260,37.1575259802,35.3494043869,-18.3196097733,-20.5944660261,-22.5107333502,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,22.7948081144,9.4116,9.6348,19.0464,210.345415729,268.248945411,310.094026559,345.902931701,4,4.86709537685,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365396235
265,37.1598851231,35.3000239173,-18.6425285595,-20.9022889253,-22.7947820492,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,23.4470842349,9.4116,9.6348,19.0464,211.417496739,266.468852388,306.246840205,340.285013027,4,4.84721185528,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365381247
270,37.1622139721,35.2505414829,-18.9495543914,-21.1949173427,-23.0647950382,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,24.1002639045,9.4116,9.6348,19.0464,212.426888729,264.771122575,302.587168541,334.944692796,4,4.82808126418,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365367079
275,37.1645124901,35.2009733518,-19.2414954752,-21.4731241595,-23.3214863211,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,24.7541415628,9.4116,9.6348,19.0464,213.376823069,263.151590519,299.10548388,329.867849434,4,4.8096812269,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365353505
280,37.1667806493,35.151334912,-19.5191188034,-21.7376428441,-23.5655334908,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,25.4085228666,9.4116,9.6348,19.0464,214.270366146,261.606303074,295.79274435,325.0410815,4,4.79198952161,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365340659
285,37.1690184306,35.1016407157,-19.7831522569,-21.989169462,-23.7975795861,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,26.0632241147,9.4116,9.6348,19.0464,215.110427789,260.131508571,292.640369118,320.451670962,4,4.7749841164,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365328569
290,37.1712258233,35.0519045229,-20.0342866005,-22.2283645835,-24.018234855,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,26.7180717017,9.4116,9.6348,19.0464,215.899769244,258.723646546,289.640214872,316.08754833,4,4.75864320265,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365316922
295,37.1734028243,35.0021393416,-20.2731773755,-22.4558550947,-24.2280784266,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,27.3729015995,9.4116,9.6348,19.0464,216.641010765,257.379337982,286.784553504,311.937259581,4,4.74294522653,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365306281
300,37.1755494381,34.9523574666,-20.5004466966,-22.6722359151,-24.4276598984,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,28.0275588655,9.4116,9.6348,19.0464,217.336638795,256.095376061,284.066050936,307.989934766,4,4.7278689185,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365295804
305,37.1776656762,34.902570516,-20.7166849567,-22.8780716285,-24.6175008432,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,28.6818971761,9.4116,9.6348,19.0464,217.989012803,254.868717376,281.477747017,304.235258218,4,4.71339332072,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365285967
310,37.1797515566,34.8527894658,-20.9224524451,-23.07389803,-24.7980962376,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,29.3357783835,9.4116,9.6348,19.0464,218.600371754,253.696473597,279.013036453,300.663440278,4,4.69949781233,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365276578
315,37.1818071036,34.8030246832,-21.1182808829,-23.2602235945,-24.9699158193,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,29.9890720955,9.4116,9.6348,19.0464,219.172840259,252.575903566,276.66565071,297.265190468,4,4.68616213253,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365267771
320,37.1838323473,34.7532859579,-21.3046748801,-23.4375308704,-25.1334053744,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,30.6416552769,9.4116,9.6348,19.0464,219.708434408,251.504405786,274.429640831,294.03169203,4,4.67336640139,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365259488
325,37.1858273234,34.7035825313,-21.4821133185,-23.6062778016,-25.2889879587,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,31.2934118704,9.4116,9.6348,19.0464,220.209067307,250.479511299,272.299361143,290.954577758,4,4.66109113855,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365251333
330,37.1877920729,34.6539231251,-21.6510506638,-23.7668989829,-25.4370650571,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,31.9442324382,9.4116,9.6348,19.0464,220.676554331,249.49887693,270.269453782,288.025907077,4,4.64931727962,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365243801
335,37.1897266416,34.604315968,-21.8119182112,-23.9198068506,-25.5780176845,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,32.5940138205,9.4116,9.6348,19.0464,221.112618109,248.560278864,268.334834017,285.238144273,4,4.63802619049,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365236682
340,37.19163108,34.554768821,-21.9651252673,-24.0653928132,-25.712207429,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,33.2426588125,9.4116,9.6348,19.0464,221.518893257,247.661606568,266.490676316,282.58413785,4,4.62719967944,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365229814
345,37.1935054429,34.5052890014,-22.1110602711,-24.2040283231,-25.8399774433,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,33.8900758572,9.4116,9.6348,19.0464,221.896930866,246.800857005,264.732401129,280.057100929,4,4.61682000732,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.8936522337
350,37.1953497895,34.4558834057,-22.2500918591,-24.3360658956,-25.9616533851,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,34.5361787542,9.4116,9.6348,19.0464,222.248202767,245.976129156,263.055662338,277.650592649,4,4.60686989567,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365216909
355,37.1971641826,34.4065585314,-22.3825698748,-24.4618400736,-26.0775443091,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,35.1808863836,9.4116,9.6348,19.0464,222.574105569,245.185618818,261.456335354,275.358500524,4,4.59733253299,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365211397
360,37.1989486887,34.3573204975,-22.5088263274,-24.5816683452,-26.187943514,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,35.8241224433,9.4116,9.6348,19.0464,222.875964501,244.427613662,259.930505815,273.175023688,4,4.58819157917,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365205704
365,37.2007033778,34.3081750639,-22.6291763016,-24.6958520133,-26.2931293461,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,36.4658152005,9.4116,9.6348,19.0464,223.155037052,243.70048855,258.474458868,271.094657002,4,4.57943116834,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365200367
370,37.2024283231,34.2591276501,-22.7439188205,-24.8046770209,-26.3933659621,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,37.1058972551,9.4116,9.6348,19.0464,223.412516426,243.002701091,257.084668987,269.112175973,4,4.57103590997,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365195186
375,37.2041236009,34.2101833526,-22.8533376651,-24.9084147349,-26.4889040527,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,37.7443053162,9.4116,9.6348,19.0464,223.649534825,242.332787414,255.757790322,267.222622438,4,4.56299088864,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365190378
380,37.2057892903,34.161346962,-22.9577021517,-25.0073226892,-26.5799815294,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,38.3809799888,9.4116,9.6348,19.0464,223.867166555,241.68935817,254.490647533,265.42129098,4,4.55528166233,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365186193
385,37.2074254729,34.1126229781,-23.0572678695,-25.1016452905,-26.6668241765,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,39.0158655723,9.4116,9.6348,19.0464,224.066430988,241.07109473,253.280227092,263.703716034,4,4.54789425946,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365181641
390,37.2090322331,34.0640156256,-23.1522773808,-25.1916144879,-26.7496462693,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,39.6489098693,9.4116,9.6348,19.0464,224.248295356,240.476745575,252.123669031,262.065659658,4,4.54081517484,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.8936517791
395,37.2106096574,34.0155288681,-23.2429608856,-25.277450408,-26.8286511617,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,40.2800640032,9.4116,9.6348,19.0464,224.413677421,239.905122878,251.018259111,260.503099922,4,4.5340313645,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365173999
400,37.2121578347,33.9671664215,-23.3295368518,-25.3593619582,-26.9040318424,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,40.9092822463,9.4116,9.6348,19.0464,224.563447988,239.355099252,249.961421388,259.012219887,4,4.52753023954,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365170419
405,37.2136768557,33.9189317672,-23.412212614,-25.4375473987,-26.9759714645,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,41.5365218562,9.4116,9.6348,19.0464,224.69843331,238.825604673,248.950711161,257.589397154,4,4.52129965925,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365166909
410,37.2151668134,33.8708281639,-23.4911849409,-25.5121948857,-27.0446438463,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,42.16174292,9.4116,9.6348,19.0464,224.819417356,238.315623548,247.983808276,256.231193938,4,4.51532792337,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365163568
415,37.2166278021,33.8228586592,-23.5666405745,-25.5834829865,-27.1102139481,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,42.7849082077,9.4116,9.6348,19.0464,224.92714397,237.824191945,247.058510775,254.934347656,4,4.50960376373,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365160652
420,37.2180599181,33.7750261008,-23.6387567414,-25.6515811692,-27.1728383236,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,43.4059830319,9.4116,9.6348,19.0464,225.02231892,237.350394954,246.17272887,253.695761986,4,4.50411633533,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365157631
425,37.2194632593,33.7273331468,-23.707701638,-25.7166502658,-27.2326655485,6.3,6.3,0,173,0.150000013671,-0,177989.997137,31410.0028628,44.0249351152,9.4116,9.6348,19.0464,225.105611837,236.893364192,245.32447922,252.512498393,4,4.49885520691,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,-0,-0,-1.89365124627
430,37.2208379434,33.679916488,-23.7736345523,-25.7788428899,-27.289836629,6.23736589376,6.29963797978,-0.000359954254466,173,0.150005704274,5.65842546245e-06,177988.805525,31411.194475,44.6385518636,9.4116,9.6348,19.0464,225.178182752,236.45231264,244.511883483,251.381768055,4,4.49381035106,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000339505527747,44.1020139998,-1.89361202432
435,37.2221848758,33.6339314453,-23.8366943485,-25.8383011281,-27.3444845578,6.09853916575,6.29585022092,-0.00114052633041,173,0.150065280036,1.79486414969e-05,177976.330361,31423.6696395,45.2194345695,9.4116,9.6348,19.0464,225.245103976,236.027620258,243.733470046,250.300940646,4,4.48897220759,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00107691848981,139.897554343,-1.89364833315
