case_id,parameter,scenario,parameter_value,time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,tau_blood_flow_s,alpha_skin,d_alpha_skin_dt_1_s,C_core_J_K,C_skin_J_K,q_cs_W_m2,q_res_lat_W_m2,q_res_sens_W_m2,q_res_total_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,h_in_W_m2K,h_nat_W_m2K,h_forced_W_m2K,h_out_W_m2K,wind_speed_m_s,metabolic_rate_W_m2,c_eff_pcm_J_kgK,pcm_phase_fraction,pcm_latent_released_J,dm_core_to_skin_kg_s,enthalpy_mass_transfer_W,energy_balance_residual_J
wind_speed_minus10,wind_speed,minus10,2.7,1560,37.4427200923,30.2132879569,-25.2157615131,-27.061463198,-28.408062993,2.29645731376,2.49319004451,-0.00113718341472,173,0.283825799935,8.94097978614e-05,149966.877494,59433.1225065,59.1337186635,9.4116,9.6348,19.0464,217.243536828,217.64343567,217.909342475,218.130467161,4,4.39153107442,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00536458787168,701.018019693,-0.296972062904
wind_speed_minus10,wind_speed,minus10,2.7,1590,37.447581873,30.1500249068,-25.2294230221,-27.0734463312,-28.4188086263,2.27028045864,2.45971385827,-0.00109499074934,173,0.286486763143,8.7995739052e-05,149409.671798,59990.3282022,59.4068368089,9.4116,9.6348,19.0464,217.049133093,217.445523157,217.709087881,217.928261955,4,4.39051299186,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00527974434312,690.020668365,-0.296972003533
wind_speed_minus10,wind_speed,minus10,2.7,1620,37.4523708458,30.0872906408,-25.2429654195,-27.0853245988,-28.4294600853,2.24490512401,2.42746593927,-0.00105526482806,173,0.289106010953,8.66283535915e-05,148861.201306,60538.7986936,59.6802972781,9.4116,9.6348,19.0464,216.856334992,217.249290507,217.510563363,217.727828869,4,4.38950313232,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00519770121549,679.385154805,-0.296971945092
wind_speed_minus10,wind_speed,minus10,2.7,1650,37.457086114,30.0250756086,-25.2563911785,-27.0971002035,-28.4400193572,2.22029389838,2.39637525111,-0.00101781128744,173,0.291684906833,8.53052210725e-05,148321.180509,61078.8194909,59.9539129341,9.4116,9.6348,19.0464,216.665114785,217.054705843,217.313734071,217.529130506,4,4.38850132454,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00511831326435,669.092681446,-0.296971887932
wind_speed_minus10,wind_speed,minus10,2.7,1680,37.4617268515,29.9633703651,-25.2697026463,-27.1087752293,-28.4504883198,2.19641162179,2.36637629736,-0.000982454772105,173,0.294224744138,8.4024085717e-05,147789.338577,61610.6614226,60.2275163956,9.4116,9.6348,19.0464,216.475444656,216.861738109,217.118566642,217.33213153,4,4.38750740706,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00504144514302,659.125730688,-0.29697183345
wind_speed_minus10,wind_speed,minus10,2.7,1710,37.4662922977,29.9021655883,-25.282902071,-27.120351667,-28.4608687654,2.17322522605,2.33740858476,-0.000949036755519,173,0.296726750872,8.27828446113e-05,147265.418367,62134.5816325,60.5009578493,9.4116,9.6348,19.0464,216.287296878,216.670356985,216.925028917,217.136798219,4,4.38652122597,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00496697067668,649.46797347,-0.296971780946
wind_speed_minus10,wind_speed,minus10,2.7,1740,37.4707817511,29.8414520943,-25.2959916195,-27.1318314322,-28.4711624169,2.15070358778,2.30941614744,-0.000917413639636,173,0.299192094099,8.1579536302e-05,146749.175496,62650.8245044,60.7741031194,9.4116,9.6348,19.0464,216.10064395,216.480532824,216.733089748,216.943098148,4,4.38554263337,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00489477217812,640.104180627,-0.296971729142
wind_speed_minus10,wind_speed,minus10,2.7,1770,37.4751945655,29.7812208501,-25.3089733911,-27.1432163781,-28.4813709405,2.12881739305,2.28234712459,-0.000887455095607,173,0.301621884029,8.04123299484e-05,146240.377484,63159.6225157,61.0468319656,9.4116,9.6348,19.0464,215.915458697,216.292236621,216.542718858,216.750999966,4,4.38457148625,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.0048247397969,631.020138533,-0.296971681062
wind_speed_minus10,wind_speed,minus10,2.7,1800,37.4795301449,29.7214629838,-25.3218494259,-27.1545083042,-28.4914959535,2.1075390126,2.2561533846,-0.000859042612751,173,0.304017177775,7.9279515139e-05,145738.802974,63661.197026,61.3190365804,9.4116,9.6348,19.0464,215.731714343,216.105439986,216.353886748,216.560473239,4,4.38360764576,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00475677090834,622.202569894,-0.296971632401
wind_speed_minus10,wind_speed,minus10,2.7,1830,37.4837879401,29.6621697926,-25.3346217118,-27.1657089627,-28.5015390301,2.08684238663,2.23079018999,-0.000832068227519,173,0.306378982824,7.81794924231e-05,145244.240997,64155.7590034,61.5906202641,9.4116,9.6348,19.0464,215.549384571,215.920115134,216.166564636,216.371488346,4,4.38265097665,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00469076954538,613.639060093,-0.296971586184
wind_speed_minus10,wind_speed,minus10,2.7,1860,37.4879674448,29.6033327494,-25.3472921878,-27.176820062,-28.511501705,2.0667029185,2.20621589811,-0.000806433408119,173,0.308708260237,7.71107645647e-05,144756.490306,64643.5096937,61.8614962532,9.4116,9.6348,19.0464,215.368443558,215.73623488,215.980724411,216.184016405,4,4.38170134694,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00462664587388,605.317989146,-0.296971542877
wind_speed_minus10,wind_speed,minus10,2.7,1890,37.4920681926,29.5449435062,-25.3598627475,-27.1878432703,-28.5213854767,2.04709737639,2.18239169318,-0.000782048073913,173,0.311005927587,7.60719285039e-05,144275.358763,65124.6412368,62.131586685,9.4116,9.6348,19.0464,215.188866009,215.55377263,215.796338609,215.99802922,4,4.38075862767,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00456431571023,597.228469153,-0.296971499221
wind_speed_minus10,wind_speed,minus10,2.7,1920,37.4960897541,29.4869938978,-25.3723352409,-27.1987802169,-28.5311918086,2.02800380245,2.15928134602,-0.00075882973162,173,0.313272861676,7.5061667993e-05,143800.662765,65599.337235,62.4008216812,9.4116,9.6348,19.0464,215.010627172,215.372702381,215.613380387,215.813499252,4,4.37982269279,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00450370007958,589.360287008,-0.296971454751
wind_speed_minus10,wind_speed,minus10,2.7,1950,37.5000317341,29.4294759426,-25.3847114754,-27.2096324939,-28.5409221307,2.00940142876,2.13685099809,-0.000736702712929,173,0.315509901036,7.40787468653e-05,143332.226723,66067.773277,62.6691385348,9.4116,9.6348,19.0464,214.833702849,215.192998718,215.431823517,215.630399593,4,4.37889341901,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00444472481192,581.703852022,-0.29697141517
wind_speed_minus10,wind_speed,minus10,2.7,1980,37.5038937695,29.3723818434,-25.3969932173,-27.2204016569,-28.5505778403,1.99127059949,2.11506896704,-0.000715597500268,173,0.317717848237,7.31220028922e-05,142869.882579,66530.1174208,62.9364809897,9.4116,9.6348,19.0464,214.658069402,215.014636808,215.25164237,215.448703951,4,4.37797068573,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00438732017353,574.250148125,-0.296971380129
wind_speed_minus10,wind_speed,minus10,2.7,2010,37.5076755266,29.3157039866,-25.4091821921,-27.2310892256,-28.5601603024,1.97359269895,2.09390557133,-0.000695450129372,173,0.319897472021,7.21903421795e-05,142413.469359,66986.5306412,63.2027985991,9.4116,9.6348,19.0464,214.483703755,214.837592398,215.072811908,215.268386637,4,4.37705437505,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00433142053077,566.990690272,-0.296971338685
wind_speed_minus10,wind_speed,minus10,2.7,2040,37.5113766997,29.2594349407,-25.4212800853,-27.2416966849,-28.5696708506,1.9563500848,2.07333297179,-0.000676201658848,173,0.322049509274,7.12827340582e-05,141962.832758,67437.167242,63.4680461553,9.4116,9.6348,19.0464,214.310583387,214.661841808,214.895307681,215.089422558,4,4.37614437167,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00427696404349,559.917484689,-0.296971301548
wind_speed_minus10,wind_speed,minus10,2.7,2070,37.5149970088,29.2035674544,-25.4332885428,-27.2522254846,-28.5791107874,1.93952602627,2.05332502807,-0.000657797698302,173,0.324174666851,7.03982064244e-05,141517.824761,67882.1752387,63.7321831804,9.4116,9.6348,19.0464,214.138686329,214.487361926,214.719105814,214.911787205,4,4.37524056292,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00422389238546,553.022992619,-0.296971266158
wind_speed_minus10,wind_speed,minus10,2.7,2100,37.5185361981,29.1480944543,-25.4452091716,-27.2626770404,-28.5884813844,1.92310464675,2.03385716864,-0.000640187987776,173,0.32627362327,6.95358414867e-05,141078.303287,68321.6967127,63.9951734727,9.4116,9.6348,19.0464,213.967991156,214.314130198,214.544183002,214.735456649,4,4.37434283867,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.0041721504892,546.300097245,-0.296971232048
wind_speed_minus10,wind_speed,minus10,2.7,2130,37.5219940346,29.0930090413,-25.4570435402,-27.2730527343,-28.5977838831,1.90707087066,2.0149062725,-0.000623326022191,173,0.328347030278,6.86947718838e-05,140644.13186,68755.8681403,64.2569847002,9.4116,9.6348,19.0464,213.798476977,214.142124621,214.370516502,214.560407529,4,4.37345109137,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00412168631303,539.742073483,-0.296971196309
wind_speed_minus10,wind_speed,minus10,2.7,2160,37.5253703065,29.0383044879,-25.4687931794,-27.2833539149,-28.6070194949,1.891410374,1.99645056176,-0.000607168715364,173,0.330395514317,6.78741771347e-05,140215.179302,69184.820698,64.5175880365,9.4116,9.6348,19.0464,213.630123422,213.971323732,214.198084121,214.386617047,4,4.37256521597,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00407245062808,533.342560379,-0.296971165109
wind_speed_minus10,wind_speed,minus10,2.7,2190,37.5286648217,28.9839742342,-25.4804595825,-27.2935818983,-28.616189402,1.87610953851,1.97846950362,-0.000591676098903,173,0.332419677873,6.70732803917e-05,139791.319453,69608.6805466,64.7769578352,9.4116,9.6348,19.0464,213.462910636,213.8017066,214.026864212,214.214062959,4,4.37168510991,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.0040243968235,527.095535851,-0.296971131698
wind_speed_minus10,wind_speed,minus10,2.7,2220,37.5318774071,28.9300118846,-25.4920442065,-27.3037379681,-28.6252947577,1.86115540902,1.96094372099,-0.000576811051858,173,0.334420100746,6.62913454661e-05,139372.430904,70027.5690962,65.0350713361,9.4116,9.6348,19.0464,213.296819262,213.633252813,213.856835658,214.042723561,4,4.37081067308,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00397748072796,520.995293558,-0.296971100965
wind_speed_minus10,wind_speed,minus10,2.7,2250,37.5350079071,28.8764112033,-25.5035484725,-27.3138233767,-28.6343366871,1.84653565381,1.94385491077,-0.000562539057591,173,0.336397341225,6.55276740997e-05,138958.396748,70441.6032525,65.2919084021,9.4116,9.6348,19.0464,213.13183043,213.465942465,213.687977864,213.872577685,4,4.36994180776,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00393166044598,515.036421689,-0.296971072559
wind_speed_minus10,wind_speed,minus10,2.7,2280,37.5380561829,28.823166111,-25.5149737663,-27.3238393454,-28.6433162873,1.83223852769,1.92718576905,-0.000548827984754,173,0.338351937188,6.47816034602e-05,138549.104353,70850.8956472,65.5474512814,9.4116,9.6348,19.0464,212.967925744,213.299756149,213.520270747,213.703604683,4,4.3690784186,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00388689620761,509.213783482,-0.296971041011
wind_speed_minus10,wind_speed,minus10,2.7,2310,37.541022111,28.7702706802,-25.5263214395,-27.3337870652,-28.6522346284,1.81825283767,1.91091992258,-0.000535647889657,173,0.340284407132,6.40525038383e-05,138144.445147,71255.5548535,65.8016843935,9.4116,9.6348,19.0464,212.80508727,213.13467494,213.353694722,213.535784421,4,4.3682204126,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.0038431502303,503.522499322,-0.296971013071
wind_speed_minus10,wind_speed,minus10,2.7,2340,37.5439055829,28.7177191318,-25.5375928101,-27.3436676977,-28.6610927539,1.80456791094,1.89504186586,-0.000522970837665,173,0.342195251132,6.33397765271e-05,137744.314413,71655.685587,66.0545941355,9.4116,9.6348,19.0464,212.643297524,212.970680387,213.18823069,213.369097262,4,4.36736769898,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00380038659162,497.957930256,-0.296970985015
wind_speed_minus10,wind_speed,minus10,2.7,2370,37.546706504,28.6655058304,-25.5487891632,-27.3534823754,-28.6698916812,1.79117356504,1.87953690333,-0.000510770741538,173,0.344084951741,6.26428518678e-05,137348.611105,72051.3888946,66.3061687074,9.4116,9.6348,19.0464,212.482539456,212.807754497,213.02386003,213.20352406,4,4.36652018921,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00375857111207,492.515662803,-0.296970958472
wind_speed_minus10,wind_speed,minus10,2.7,2400,37.5494247929,28.6136252809,-25.5599117522,-27.3632322028,-28.6786324027,1.77806008002,1.86439109619,-0.00049902321489,173,0.345953974838,6.19611874463e-05,136957.237669,72442.762331,66.5563979537,9.4116,9.6348,19.0464,212.322796441,212.645879726,212.860564581,213.039046143,4,4.36567779693,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00371767124678,487.191494931,-0.296970933676
wind_speed_minus10,wind_speed,minus10,2.7,2430,37.5520603808,28.5620721241,-25.5709617991,-27.372918257,-28.6873158858,1.76521817243,1.84959121341,-0.000487705439164,173,0.347802770414,6.12942664265e-05,136570.099875,72829.9001247,66.8052732194,9.4116,9.6348,19.0464,212.164052264,212.485038963,212.698326637,212.875645303,4,4.36484043788,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00367765598559,481.981423111,-0.296970908996
wind_speed_minus10,wind_speed,minus10,2.7,2460,37.5546132105,28.5108411329,-25.5819404957,-27.3825415881,-28.6959430742,1.75263897111,1.8351246865,-0.000476796042699,173,0.349631773322,6.06415960079e-05,136187.106666,73212.8933336,67.0527872204,9.4116,9.6348,19.0464,212.006291109,212.32521552,212.537128925,212.713303787,4,4.36400802989,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00363849576047,476.881630324,-0.296970882686
wind_speed_minus10,wind_speed,minus10,2.7,2490,37.5570832361,28.4599272084,-25.5928490043,-27.3921032205,-28.7045148881,1.74031399443,1.82097956781,-0.000466274990643,173,0.351441403972,6.00027059974e-05,135808.170008,73591.8299916,67.2989339243,9.4116,9.6348,19.0464,211.849497548,212.166393123,212.376954605,212.552004277,4,4.36318049279,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00360016235985,471.888474969,-0.296970858704
wind_speed_minus10,wind_speed,minus10,2.7,2520,37.5594704224,28.4093253762,-25.6036884585,-27.401604153,-28.7130322248,1.72823512914,1.80714449198,-0.000456123484616,173,0.35323206899,5.93771474851e-05,135433.204753,73966.7952465,67.5437084434,9.4116,9.6348,19.0464,211.693656528,212.008555892,212.217787246,212.391729887,4,4.36235774834,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00356262884911,466.998480566,-0.296970834024
wind_speed_minus10,wind_speed,minus10,2.7,2550,37.5617747444,28.3590307828,-25.614459964,-27.4110453602,-28.7214959597,1.71639461046,1.79360864017,-0.000446323871117,173,0.355004161841,5.87644916137e-05,135062.128511,74337.8714894,67.7871069363,9.4116,9.6348,19.0464,211.538753359,211.851688339,212.059610825,212.232464145,4,4.36153972026,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00352586949682,462.208326204,-0.296970812953
wind_speed_minus10,wind_speed,minus10,2.7,2580,37.5639961863,28.3090386917,-25.6251645995,-27.4204277924,-28.7299069467,1.70478500353,1.78036170704,-0.000436859557837,173,0.356758063408,5.81643284364e-05,134694.861522,74705.1384776,68.0291265185,9.4116,9.6348,19.0464,211.384773706,211.695775351,211.902409706,212.074190983,4,4.36072633407,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00348985970618,457.514837661,-0.296970789088
wind_speed_minus10,wind_speed,minus10,2.7,2610,37.5661347419,28.2593444803,-25.6358034174,-27.429752377,-28.7382660187,1.69339918596,1.76739387007,-0.00042771493708,173,0.358494142547,5.75762658525e-05,134331.326551,75068.6734494,68.2697651812,9.4116,9.6348,19.0464,211.231703576,211.540802177,211.746168637,211.916894726,4,4.35991751713,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00345457595115,452.914979143,-0.296970767318
wind_speed_minus10,wind_speed,minus10,2.7,2640,37.5681904135,28.2099436361,-25.6463774444,-27.4390200186,-28.7465739886,1.6822303315,1.7546957611,-0.000418875315615,173,0.360212756607,5.69999286178e-05,133971.448766,75428.5512335,68.5090217165,9.4116,9.6348,19.0464,211.079529307,211.386754424,211.590872731,211.760560081,4,4.35911319853,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00341999571707,448.40584559,-0.296970745432
wind_speed_minus10,wind_speed,minus10,2.7,2670,37.5701632116,28.1608317535,-25.6568876825,-27.4482316002,-28.7548316495,1.67127189473,1.74225843984,-0.000410326850344,173,0.36191425192,5.64349574207e-05,133615.155648,75784.844352,68.7468956498,9.4116,9.6348,19.0464,210.928237559,211.23361804,211.436507463,211.605172124,4,4.35831330907,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00338609744524,443.984655502,-0.296970723779
wind_speed_minus10,wind_speed,minus10,2.7,2700,37.5720531547,28.1120045307,-25.6673351098,-27.4573879833,-28.7630397752,1.66051759665,1.73007336929,-0.000402056489234,173,0.363598964266,5.58810080204e-05,133262.376883,76137.6231172,68.9833871772,9.4116,9.6348,19.0464,210.777815306,211.081379308,211.283058652,211.450716289,4,4.35751778118,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00335286048123,439.648744251,-0.296970704687
wind_speed_minus10,wind_speed,minus10,2.7,2730,37.5738602688,28.0634577666,-25.6777206808,-27.466490009,-28.7711991214,1.64996141118,1.71813239283,-0.000394051917027,173,0.365267219315,5.53377504423e-05,132913.044276,76486.9557245,69.2184971091,9.4116,9.6348,19.0464,210.628249823,210.930024834,211.130512455,211.297178361,4,4.35672654893,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00332026502654,435.395557828,-0.296970684314
wind_speed_minus10,wind_speed,minus10,2.7,2760,37.5755845872,28.0151873573,-25.6880453275,-27.4755384984,-28.7793104256,1.63959755246,1.70642771287,-0.000386301505286,173,0.366919333041,5.48048682249e-05,132567.091661,76832.9083389,69.4522268174,9.4116,9.6348,19.0464,210.479528679,210.779541536,210.978855357,211.14454446,4,4.35593954791,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00328829209349,431.222646995,-0.29697066464
wind_speed_minus10,wind_speed,minus10,2.7,2790,37.5772261497,27.967189294,-25.69830996,-27.4845342531,-28.7873744077,1.6294204629,1.69495187098,-0.00037879426638,173,0.368555612121,5.4282057716e-05,132224.454822,77175.5451782,69.6845781882,9.4116,9.6348,19.0464,210.331639728,210.629916638,210.828074159,210.992801037,4,4.35515671524,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00325692346296,427.127661824,-0.296970646479
wind_speed_minus10,wind_speed,minus10,2.7,2820,37.5787850031,27.9194596594,-25.7085154669,-27.4934780559,-28.7953917711,1.61942480193,1.68369772924,-0.000371519811063,173,0.370176354303,5.37690274127e-05,131885.071409,77514.928591,69.9155535779,9.4116,9.6348,19.0464,210.1845711,210.481137658,210.67815597,210.84193486,4,4.35437798951,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00322614164476,423.108346571,-0.296970626805
wind_speed_minus10,wind_speed,minus10,2.7,2850,37.5802612002,27.8719946252,-25.7186627163,-27.5023706714,-28.8033632025,1.60960543544,1.67265845295,-0.000364468309317,173,0.371781848765,5.32654973436e-05,131548.880869,77851.1191313,70.1451557727,9.4116,9.6348,19.0464,210.038311194,210.333192401,210.529088198,210.691933005,4,4.35360331071,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00319592984062,419.162534876,-0.296970608411
wind_speed_minus10,wind_speed,minus10,2.7,2880,37.5816547998,27.8247904496,-25.728752556,-27.5112128466,-28.8112893728,1.59995742581,1.66182749438,-0.000357630454179,173,0.373372376452,5.27711984884e-05,131215.824371,78184.175629,70.3733879517,9.4116,9.6348,19.0464,209.892848667,210.186068949,210.38085854,210.542782848,4,4.35283262023,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.0031662719093,415.288145263,-0.296970589901
wind_speed_minus10,wind_speed,minus10,2.7,2910,37.5829658667,27.7778434745,-25.7387858147,-27.5200053111,-28.8191709374,1.59047602247,1.65119857756,-0.000350997428298,173,0.374948210397,5.22858722333e-05,130885.844743,78514.155257,70.6002536533,9.4116,9.6348,19.0464,209.74817243,210.039755654,210.233454973,210.394472056,4,4.3520658608,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.003137152334,411.483176915,-0.296970573021
wind_speed_minus10,wind_speed,minus10,2.7,2940,37.5841944708,27.7311501233,-25.7487633018,-27.5287487781,-28.8270085367,1.5811566531,1.64076568412,-0.00034456087297,173,0.376509616022,5.18092698598e-05,130558.886405,78841.1135949,70.8257567434,9.4116,9.6348,19.0464,209.604271638,209.894241128,210.08686575,210.246988577,4,4.35130297644,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00310855619159,407.745705694,-0.296970555908
wind_speed_minus10,wind_speed,minus10,2.7,2970,37.5853406877,27.6847068982,-25.7586858088,-27.5374439443,-28.8348027967,1.57199491521,1.6305230399,-0.000338312859468,173,0.378056851431,5.13411520631e-05,130234.89531,79165.1046896,71.049901387,9.4116,9.6348,19.0464,209.461135682,209.74951424,209.941079383,210.100320632,4,4.35054391244,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00308046912379,404.073880419,-0.296970538446
wind_speed_minus10,wind_speed,minus10,2.7,3000,37.5864045976,27.6385103778,-25.7685541093,-27.5460914911,-28.8425543292,1.56298656831,1.62046510251,-0.000332245862446,173,0.379590167685,5.08812884998e-05,129913.818887,79486.1811132,71.2726920215,9.4116,9.6348,19.0464,209.318754186,209.6055641,209.796084646,209.95445671,4,4.34978861531,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00305287730999,400.465919343,-0.29697052238
wind_speed_minus10,wind_speed,minus10,2.7,3030,37.5873862859,27.5925572154,-25.7783689593,-27.5546920844,-28.8502637323,1.55412752637,1.61058654957,-0.000326352735271,173,0.381109809062,5.04294573614e-05,129595.605982,79804.3940177,71.4941333328,9.4116,9.6348,19.0464,209.177116996,209.462380062,209.651870558,209.809385553,4,4.34903703274,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00302576744169,396.920106851,-0.296970507246
wind_speed_minus10,wind_speed,minus10,2.7,3060,37.5882858425,27.5468441362,-25.7881310986,-27.5632463754,-28.8579315909,1.54541385085,1.60088226772,-0.0003206266871,173,0.382616013311,4.99854449728e-05,129280.206813,80119.7931874,71.7142302323,9.4116,9.6348,19.0464,209.036214177,209.319951708,209.508426381,209.665096158,4,4.3482891136,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00299912669837,393.434790341,-0.296970489435
wind_speed_minus10,wind_speed,minus10,2.7,3090,37.5891033618,27.5013679356,-25.7978412505,-27.571755001,-28.865558477,1.53684174397,1.59134734223,-0.000315061261583,173,0.384109011887,4.95490454134e-05,128967.572911,80432.4270891,71.9329878363,9.4116,9.6348,19.0464,208.896036003,209.178268847,209.365741613,209.521577759,4,4.34754480785,19.8823288374,19.8823288374,2.7,93,2400,1,55802.4905786,0.00297294272481,390.008377287,-0.296970475814
